EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	17:55:52	0	0.1000	0.13986496376856183
2	17:56:05	0	0.1000	0.038496675690196394
3	17:56:18	0	0.1000	0.025201574557409522
4	17:56:32	0	0.1000	0.0202804481828646
5	17:56:46	0	0.1000	0.014984538363909259
6	17:57:01	0	0.1000	0.01324333214051307
7	17:57:14	0	0.1000	0.01049621809149659
8	17:57:28	1	0.1000	0.011003869995648077
9	17:57:41	0	0.1000	0.00943580190897671
10	17:57:55	0	0.1000	0.008840869721095348
11	17:58:08	0	0.1000	0.0076343932682403125
12	17:58:21	0	0.1000	0.007390917751218203
13	17:58:34	0	0.1000	0.006125258095713225
14	17:58:48	0	0.1000	0.004676061573910523
15	17:59:04	1	0.1000	0.006246863707480579
16	17:59:19	2	0.1000	0.005162971438454618
17	17:59:32	3	0.1000	0.005695161761502134
18	17:59:46	0	0.1000	0.0038350597616503006
19	17:59:59	1	0.1000	0.004199123869005608
20	18:00:13	2	0.1000	0.004718522227976159
21	18:00:26	0	0.1000	0.003568022180032119
22	18:00:39	0	0.1000	0.0029120284188048438
23	18:00:53	1	0.1000	0.003470982163932006
24	18:01:06	2	0.1000	0.003339220881929236
25	18:01:22	3	0.1000	0.0029971777398015323
26	18:01:35	0	0.1000	0.002768496519407343
27	18:01:48	1	0.1000	0.0035753968995454913
28	18:02:01	0	0.1000	0.0025194437726540468
29	18:02:15	1	0.1000	0.002804026986538323
30	18:02:28	2	0.1000	0.0029210583972797354
31	18:02:42	0	0.1000	0.0018605931176803921
32	18:02:55	1	0.1000	0.002617297548034283
33	18:03:08	2	0.1000	0.001985964072324533
34	18:03:21	3	0.1000	0.0018814719846115592
35	18:03:34	4	0.1000	0.0024791574195721744
36	18:03:48	1	0.0500	0.0021369019727038026
37	18:04:01	0	0.0500	0.0013664164687796484
38	18:04:15	0	0.0500	0.0010699886426758652
39	18:04:29	0	0.0500	0.000979267115607231
40	18:04:44	1	0.0500	0.0018383712428416197
41	18:04:58	2	0.0500	0.0013081116223159744
42	18:05:13	0	0.0500	0.0008618037191823785
43	18:05:27	0	0.0500	0.0007451551357808068
44	18:05:41	1	0.0500	0.0021171198318491445
45	18:05:54	2	0.0500	0.0011187617573818905
46	18:06:08	3	0.0500	0.001487804788905576
47	18:06:21	0	0.0500	0.0007166751783497249
48	18:06:33	1	0.0500	0.0007923507479681056
49	18:06:46	2	0.0500	0.001189705971209869
50	18:06:59	3	0.0500	0.0011606055796096616
