EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	17:06:21	0	0.1000	0.25918139980553917
2	17:06:34	0	0.1000	0.1105903848183054
3	17:06:46	0	0.1000	0.07957948385091378
4	17:07:02	0	0.1000	0.07019118240570746
5	17:07:15	0	0.1000	0.060116129783772086
6	17:07:29	0	0.1000	0.05507512602726778
7	17:07:43	0	0.1000	0.05038353036919131
8	17:07:56	0	0.1000	0.04277269589184218
9	17:08:10	0	0.1000	0.04097258423564581
10	17:08:24	0	0.1000	0.0358058664777288
11	17:08:38	0	0.1000	0.03272116297341097
12	17:08:51	0	0.1000	0.03033640518766199
13	17:09:05	1	0.1000	0.031028071042982306
14	17:09:19	0	0.1000	0.028605318331778623
15	17:09:33	0	0.1000	0.027816755709451545
16	17:09:47	0	0.1000	0.0271944194031058
17	17:10:01	0	0.1000	0.023907261439167823
18	17:10:14	0	0.1000	0.02286502364599761
19	17:10:28	0	0.1000	0.02209006727926091
20	17:10:42	0	0.1000	0.02154615793665762
21	17:10:57	0	0.1000	0.02098759026614125
22	17:11:11	0	0.1000	0.018822444880959997
23	17:11:27	1	0.1000	0.018968258603985863
24	17:11:43	2	0.1000	0.019081051876904332
25	17:11:57	0	0.1000	0.017715552413157296
26	17:12:11	0	0.1000	0.017005186097597692
27	17:12:24	0	0.1000	0.016128253473848844
28	17:12:38	0	0.1000	0.015195429288841792
29	17:12:52	0	0.1000	0.015165398121034433
30	17:13:05	1	0.1000	0.015331392175255837
31	17:13:19	2	0.1000	0.015272489086909322
32	17:13:33	0	0.1000	0.013928279243436155
33	17:13:46	1	0.1000	0.014554956949811855
34	17:14:00	0	0.1000	0.012886628443566304
35	17:14:15	1	0.1000	0.01343727882113181
36	17:14:29	0	0.1000	0.011943171792921916
37	17:14:43	1	0.1000	0.012502196827148374
38	17:14:59	2	0.1000	0.01308842429944392
39	17:15:15	0	0.1000	0.010740693025500726
40	17:15:28	1	0.1000	0.011510248760075007
41	17:15:42	2	0.1000	0.010754911494204145
42	17:15:56	3	0.1000	0.011335904553024355
43	17:16:10	4	0.1000	0.010792132308433592
44	17:16:23	0	0.0500	0.008282462901401255
45	17:16:37	0	0.0500	0.00713638044948231
46	17:16:52	0	0.0500	0.007136378708907867
47	17:17:06	1	0.0500	0.0073330086015604146
48	17:17:22	0	0.0500	0.007100832092747335
49	17:17:38	0	0.0500	0.006300851116905042
50	17:17:51	1	0.0500	0.00657857892798896
