EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	21:52:20	0	0.1000	0.012167018269750645
2	21:52:35	0	0.1000	0.00802147121193454
3	21:52:50	0	0.1000	0.006473788007204164
4	21:53:04	0	0.1000	0.004978269181235536
5	21:53:17	0	0.1000	0.004777904355279229
6	21:53:30	0	0.1000	0.004592203884716078
7	21:53:44	0	0.1000	0.003846225702011965
8	21:53:59	0	0.1000	0.00336331229317541
9	21:54:13	1	0.1000	0.0035550951897970104
10	21:54:29	0	0.1000	0.00300101809448777
11	21:54:48	0	0.1000	0.002817487636418785
12	21:55:04	0	0.1000	0.0024194244080503417
13	21:55:21	1	0.1000	0.0024952068958407694
14	21:55:36	0	0.1000	0.0022619497222663176
15	21:55:51	1	0.1000	0.0022836266893641677
16	21:56:04	0	0.1000	0.00206366777894841
17	21:56:17	0	0.1000	0.002063271032396623
18	21:56:30	0	0.1000	0.0015738345368163673
19	21:56:43	1	0.1000	0.002297939388610433
20	21:56:56	0	0.1000	0.0014743775034741725
21	21:57:11	1	0.1000	0.001644205440849469
22	21:57:26	2	0.1000	0.001795449833453767
23	21:57:41	3	0.1000	0.001758222361978255
24	21:57:55	0	0.1000	0.0014721311436123655
25	21:58:10	1	0.1000	0.0015723429021121844
26	21:58:25	2	0.1000	0.0020874253741644143
27	21:58:39	0	0.1000	0.0014388012720327873
28	21:58:54	1	0.1000	0.001624403891516181
29	21:59:08	2	0.1000	0.001892483747645826
30	21:59:23	3	0.1000	0.0015419622125750958
31	21:59:38	0	0.1000	0.0013225895754456231
32	21:59:53	1	0.1000	0.0014197010990465463
33	22:00:07	2	0.1000	0.0015115516261391074
34	22:00:22	0	0.1000	0.0012801683509786176
35	22:00:36	0	0.1000	0.0008116523329314395
36	22:00:51	1	0.1000	0.0014386676426969692
37	22:01:05	2	0.1000	0.0013341070861843853
38	22:01:20	3	0.1000	0.0012660547111665813
39	22:01:35	4	0.1000	0.0009276099793949239
40	22:01:49	1	0.0500	0.0009385373694595922
41	22:02:04	2	0.0500	0.0010412019234575525
42	22:02:19	3	0.0500	0.0011418514754810078
43	22:02:33	4	0.0500	0.0009436356729255013
44	22:02:48	0	0.0250	0.0005962913940268146
45	22:03:03	1	0.0250	0.0007127960557175374
46	22:03:17	0	0.0250	0.0005504184500536079
47	22:03:32	1	0.0250	0.0008226594643969426
48	22:03:46	0	0.0250	0.0004384753689765869
49	22:04:00	1	0.0250	0.0008584906526712366
50	22:04:15	2	0.0250	0.0004927186114493405
