EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	18:07:34	0	0.1000	0.08518138378386003
2	18:07:47	0	0.1000	0.03754173664203871
3	18:07:59	0	0.1000	0.02647274482227839
4	18:08:11	0	0.1000	0.020469569684648876
5	18:08:24	0	0.1000	0.018077127262732952
6	18:08:36	0	0.1000	0.01412642989202762
7	18:08:48	0	0.1000	0.0127226985748451
8	18:09:01	0	0.1000	0.009688112442720732
9	18:09:16	1	0.1000	0.011405548072001686
10	18:09:29	0	0.1000	0.008774641235857193
11	18:09:43	0	0.1000	0.008287328621707111
12	18:09:56	0	0.1000	0.007015323768533262
13	18:10:11	0	0.1000	0.006875200785754853
14	18:10:25	0	0.1000	0.004759911439710586
15	18:10:40	1	0.1000	0.006706612374464537
16	18:10:53	2	0.1000	0.0060874665163842675
17	18:11:08	0	0.1000	0.004207021313171604
18	18:11:23	1	0.1000	0.0043503129808626995
19	18:11:38	2	0.1000	0.004536322419076018
20	18:11:52	0	0.1000	0.0035398849290780255
21	18:12:05	1	0.1000	0.003919193504095988
22	18:12:19	2	0.1000	0.003591578385257604
23	18:12:32	3	0.1000	0.003925115135863918
24	18:12:46	0	0.1000	0.002710192964714435
25	18:12:59	1	0.1000	0.003811561380047743
26	18:13:12	2	0.1000	0.0028496944760051054
27	18:13:25	0	0.1000	0.0022920152391247683
28	18:13:39	1	0.1000	0.0024942843337389547
29	18:13:52	2	0.1000	0.002512912825545588
30	18:14:08	3	0.1000	0.0023468294341805977
31	18:14:23	4	0.1000	0.002511775946510655
32	18:14:39	1	0.0500	0.0024479825105815866
33	18:14:52	0	0.0500	0.0019297651947991269
34	18:15:06	1	0.0500	0.0023584391891620714
35	18:15:20	0	0.0500	0.0019042090562298632
36	18:15:34	0	0.0500	0.001297461495076358
37	18:15:48	1	0.0500	0.0016811561942463144
38	18:16:01	0	0.0500	0.0011498197985500913
39	18:16:14	1	0.0500	0.001394854708478934
40	18:16:28	0	0.0500	0.0009660582690244816
41	18:16:42	1	0.0500	0.0011933988694982323
42	18:16:55	2	0.0500	0.001052978581791518
43	18:17:09	3	0.0500	0.0012358075090615343
44	18:17:22	0	0.0500	0.000956202642746816
45	18:17:35	1	0.0500	0.0018827208129574694
46	18:17:51	2	0.0500	0.0014206456888085407
47	18:18:06	3	0.0500	0.0012792777755902228
48	18:18:20	0	0.0500	0.0008715968002093185
49	18:18:34	1	0.0500	0.0009346031508440494
50	18:18:47	2	0.0500	0.0013553746286221488
