EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	22:05:03	0	0.1000	0.011884025592000328
2	22:05:18	0	0.1000	0.00763836241518361
3	22:05:32	0	0.1000	0.005912217840192604
4	22:05:47	0	0.1000	0.004846023409954978
5	22:06:00	1	0.1000	0.005024614556924663
6	22:06:13	0	0.1000	0.003913285451277615
7	22:06:26	1	0.1000	0.003915665865824003
8	22:06:40	0	0.1000	0.0030500579255274235
9	22:06:53	1	0.1000	0.0033145576424216325
10	22:07:06	2	0.1000	0.0036066010487318025
11	22:07:20	3	0.1000	0.003156943096249522
12	22:07:33	0	0.1000	0.0021751907957957314
13	22:07:46	1	0.1000	0.002669626642960066
14	22:07:59	2	0.1000	0.0026162913683340176
15	22:08:12	0	0.1000	0.002025709077537457
16	22:08:26	1	0.1000	0.0021241589801055806
17	22:08:39	0	0.1000	0.0018119506361908716
18	22:08:52	0	0.1000	0.0016620300215939073
19	22:09:05	1	0.1000	0.0018703473037858973
20	22:09:18	2	0.1000	0.002480735825717692
21	22:09:32	3	0.1000	0.0017322333636279864
22	22:09:45	4	0.1000	0.0024084700387578574
23	22:09:59	0	0.0500	0.0014063374262150495
24	22:10:13	1	0.0500	0.0014878007171455073
25	22:10:27	0	0.0500	0.0011683438805791292
26	22:10:42	1	0.0500	0.0013074495531457055
27	22:10:56	2	0.0500	0.0014506330583313276
28	22:11:11	3	0.0500	0.001243546103036224
29	22:11:25	4	0.0500	0.0013904160461366527
30	22:11:38	0	0.0250	0.0008874740487016541
31	22:11:52	1	0.0250	0.001008619610047805
32	22:12:05	2	0.0250	0.0010512597089785602
33	22:12:19	0	0.0250	0.0007465832133592814
34	22:12:32	1	0.0250	0.0008746380158191622
35	22:12:45	0	0.0250	0.0006129061085577112
36	22:13:00	1	0.0250	0.0009625300382165166
37	22:13:15	2	0.0250	0.0008758624667342399
38	22:13:29	3	0.0250	0.0010485297475815683
39	22:13:43	4	0.0250	0.001019055575940549
40	22:13:58	1	0.0125	0.0011588118036359146
41	22:14:12	2	0.0125	0.0007473012188338715
42	22:14:28	3	0.0125	0.0007614346339350634
43	22:14:42	4	0.0125	0.0007752756572187885
44	22:14:57	0	0.0063	0.000572108006478899
45	22:15:11	1	0.0063	0.0008970987587698485
46	22:15:26	2	0.0063	0.0007223548615112265
47	22:15:40	3	0.0063	0.0006374049777699461
48	22:15:55	4	0.0063	0.0007974610684504518
49	22:16:08	1	0.0031	0.00077666438873451
50	22:16:21	2	0.0031	0.0010051191790529336
