EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	20:17:56	0	0.1000	0.043608711859678045
2	20:18:10	0	0.1000	0.026825759165101347
3	20:18:23	0	0.1000	0.02336009652918465
4	20:18:37	0	0.1000	0.02166993727346167
5	20:18:49	0	0.1000	0.0182516235528074
6	20:19:02	0	0.1000	0.01673891775323891
7	20:19:14	0	0.1000	0.016621250476848978
8	20:19:26	0	0.1000	0.01654186487148626
9	20:19:38	0	0.1000	0.013494557965961622
10	20:19:51	1	0.1000	0.014225777060846188
11	20:20:06	0	0.1000	0.013153859392421054
12	20:20:21	0	0.1000	0.012383160771379981
13	20:20:36	0	0.1000	0.011573760230244253
14	20:20:49	0	0.1000	0.011174587961120858
15	20:21:02	1	0.1000	0.011466672710583393
16	20:21:17	0	0.1000	0.010296129682935286
17	20:21:30	0	0.1000	0.010047043731601197
18	20:21:44	0	0.1000	0.009292801311503163
19	20:21:57	0	0.1000	0.008878896315711954
20	20:22:10	0	0.1000	0.008318564586958543
21	20:22:24	0	0.1000	0.008298935094319993
22	20:22:37	0	0.1000	0.00818542659935245
23	20:22:50	1	0.1000	0.008327879607246524
24	20:23:04	0	0.1000	0.007571886526949764
25	20:23:17	1	0.1000	0.007592324850062304
26	20:23:30	0	0.1000	0.0071619799550321816
27	20:23:43	0	0.1000	0.00687487345543609
28	20:23:57	1	0.1000	0.007218175475150686
29	20:24:10	0	0.1000	0.006866894140639499
30	20:24:25	0	0.1000	0.006227762338125713
31	20:24:40	1	0.1000	0.00650738251403796
32	20:24:55	0	0.1000	0.005772879733893527
33	20:25:09	1	0.1000	0.0064250274375311925
34	20:25:24	0	0.1000	0.005174007427591451
35	20:25:39	1	0.1000	0.006230542739051798
36	20:25:53	2	0.1000	0.0054423378115226306
37	20:26:06	3	0.1000	0.005690045653234654
38	20:26:19	4	0.1000	0.005204917231612746
39	20:26:33	0	0.0500	0.003595399994466995
40	20:26:46	1	0.0500	0.004437575333376015
41	20:26:59	2	0.0500	0.004153923366809034
42	20:27:12	3	0.0500	0.003822234218166377
43	20:27:26	4	0.0500	0.0039476610072214134
44	20:27:39	0	0.0250	0.0029986567104239525
45	20:27:53	0	0.0250	0.002923522303848566
46	20:28:07	1	0.0250	0.0031842917505558598
47	20:28:21	2	0.0250	0.0031108289335267008
48	20:28:36	0	0.0250	0.0027479385694327667
49	20:28:51	1	0.0250	0.0033931479525945323
50	20:29:06	0	0.0250	0.0027066111392261717
