EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	16:54:18	0	0.1000	0.24428808503333935
2	16:54:32	0	0.1000	0.10586718151160214
3	16:54:47	0	0.1000	0.08366621776469702
4	16:55:02	0	0.1000	0.06138377624427811
5	16:55:17	0	0.1000	0.06035637093097599
6	16:55:31	0	0.1000	0.05056414385412778
7	16:55:45	0	0.1000	0.04773605882079234
8	16:55:57	0	0.1000	0.040401088753857665
9	16:56:11	0	0.1000	0.0389499167086904
10	16:56:24	0	0.1000	0.034746731100912774
11	16:56:37	1	0.1000	0.03540728955497191
12	16:56:50	0	0.1000	0.032755482874236054
13	16:57:03	0	0.1000	0.030842261645034636
14	16:57:15	0	0.1000	0.028699572784469704
15	16:57:28	0	0.1000	0.026272293811678653
16	16:57:42	0	0.1000	0.025388666887903196
17	16:57:56	0	0.1000	0.023049279455643414
18	16:58:09	1	0.1000	0.02362873912839363
19	16:58:22	0	0.1000	0.022425861612766218
20	16:58:36	0	0.1000	0.020494647719143194
21	16:58:51	1	0.1000	0.02050344990530356
22	16:59:06	0	0.1000	0.01963221335918645
23	16:59:21	1	0.1000	0.02037004119389599
24	16:59:36	0	0.1000	0.017875985867787256
25	16:59:51	0	0.1000	0.01662870218190399
26	17:00:05	1	0.1000	0.017893515240551366
27	17:00:19	0	0.1000	0.01623833071495835
28	17:00:31	0	0.1000	0.015138983342069005
29	17:00:44	0	0.1000	0.014655772924695843
30	17:00:57	0	0.1000	0.014479604222648823
31	17:01:11	0	0.1000	0.013931472272719642
32	17:01:25	0	0.1000	0.01377240518497875
33	17:01:40	0	0.1000	0.01256645973290552
34	17:01:54	1	0.1000	0.014305643553619445
35	17:02:06	2	0.1000	0.013672807121592979
36	17:02:21	3	0.1000	0.013318818967577906
37	17:02:36	0	0.1000	0.01190174124789281
38	17:02:51	0	0.1000	0.011281632905953982
39	17:03:06	1	0.1000	0.012086205971799572
40	17:03:20	2	0.1000	0.011597970424845842
41	17:03:35	0	0.1000	0.01007411916548824
42	17:03:50	1	0.1000	0.010104572293741024
43	17:04:06	2	0.1000	0.010949742873220763
44	17:04:20	0	0.1000	0.009366088699960912
45	17:04:35	1	0.1000	0.009845789613493769
46	17:04:50	0	0.1000	0.008940209066030195
47	17:05:05	1	0.1000	0.0092993382123619
48	17:05:19	0	0.1000	0.008715275630211102
49	17:05:32	0	0.1000	0.008004128633524411
50	17:05:44	1	0.1000	0.00838606935877285
