EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	18:54:45	0	0.1000	0.17822444138893215
2	18:54:59	0	0.1000	0.06847436768729302
3	18:55:12	0	0.1000	0.049176978386134766
4	18:55:25	0	0.1000	0.03902463528347615
5	18:55:39	0	0.1000	0.036487810703590424
6	18:55:54	1	0.1000	0.038586497443136435
7	18:56:09	0	0.1000	0.02823395637352528
8	18:56:23	0	0.1000	0.022936757624516142
9	18:56:38	1	0.1000	0.024455377343162492
10	18:56:53	0	0.1000	0.022631858891946886
11	18:57:09	0	0.1000	0.018156160796181653
12	18:57:24	1	0.1000	0.018695671619981216
13	18:57:39	2	0.1000	0.018439709454835737
14	18:57:53	0	0.1000	0.01343758154354669
15	18:58:08	0	0.1000	0.012808360381766798
16	18:58:23	1	0.1000	0.014159427672376086
17	18:58:38	0	0.1000	0.012364619176415018
18	18:58:53	1	0.1000	0.01271438107294433
19	18:59:08	0	0.1000	0.011681614216432054
20	18:59:22	0	0.1000	0.01148948120751982
21	18:59:38	0	0.1000	0.009075998881642684
22	18:59:53	0	0.1000	0.007970462029741738
23	19:00:08	1	0.1000	0.010980995522968209
24	19:00:23	0	0.1000	0.007918506880260976
25	19:00:37	1	0.1000	0.00971060411958235
26	19:00:51	2	0.1000	0.008835055497176246
27	19:01:04	3	0.1000	0.009221545537958141
28	19:01:18	4	0.1000	0.008582147533057053
29	19:01:31	0	0.0500	0.0048590968584650744
30	19:01:44	0	0.0500	0.0043754256612640405
31	19:01:58	1	0.0500	0.0050464713348156946
32	19:02:12	0	0.0500	0.0031114941812965453
33	19:02:26	1	0.0500	0.004121130223726544
34	19:02:40	2	0.0500	0.003400313601962445
35	19:02:54	0	0.0500	0.002421887508176341
36	19:03:07	1	0.0500	0.0035493758885319143
37	19:03:20	2	0.0500	0.0028550279348310997
38	19:03:34	3	0.0500	0.003562871079132867
39	19:03:47	4	0.0500	0.002866594603913462
40	19:04:00	0	0.0250	0.0018190020467765947
41	19:04:14	1	0.0250	0.001939325939279087
42	19:04:28	2	0.0250	0.001831373971676852
43	19:04:41	0	0.0250	0.0016816917165456988
44	19:04:54	1	0.0250	0.002262029341138878
45	19:05:08	0	0.0250	0.0011231283219944113
46	19:05:23	1	0.0250	0.0013988139982153546
47	19:05:38	2	0.0250	0.0020627082110220157
48	19:05:53	3	0.0250	0.002329438736785108
49	19:06:07	4	0.0250	0.0019266919754116736
50	19:06:22	1	0.0125	0.0014769319851870538
