EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	21:16:58	0	0.1000	0.040501269543621564
2	21:17:11	0	0.1000	0.028248349587500183
3	21:17:23	0	0.1000	0.02343855793627302
4	21:17:35	0	0.1000	0.021250429884310328
5	21:17:47	0	0.1000	0.01942267070203693
6	21:18:00	0	0.1000	0.01815782660074752
7	21:18:12	0	0.1000	0.016498886758299608
8	21:18:24	0	0.1000	0.016341417713909942
9	21:18:36	0	0.1000	0.01375217128455011
10	21:18:48	0	0.1000	0.013748541742138468
11	21:19:04	0	0.1000	0.013559908961442059
12	21:19:17	0	0.1000	0.012350827720238634
13	21:19:30	0	0.1000	0.011082572327298434
14	21:19:44	0	0.1000	0.011026307192500823
15	21:19:57	0	0.1000	0.009897737088367924
16	21:20:10	0	0.1000	0.009614781539466257
17	21:20:23	1	0.1000	0.0105433513792653
18	21:20:36	0	0.1000	0.009460835534662926
19	21:20:49	0	0.1000	0.009218959467540568
20	21:21:03	0	0.1000	0.008384010856295882
21	21:21:17	1	0.1000	0.00859825198893162
22	21:21:30	0	0.1000	0.007908585346870447
23	21:21:44	1	0.1000	0.007929774533370092
24	21:21:57	0	0.1000	0.007694540376432719
25	21:22:10	0	0.1000	0.007623747492890495
26	21:22:23	1	0.1000	0.007642527523919389
27	21:22:36	2	0.1000	0.008072206289948966
28	21:22:50	3	0.1000	0.007640850049014723
29	21:23:05	0	0.1000	0.006514672429274488
30	21:23:20	1	0.1000	0.0065456301041610775
31	21:23:35	2	0.1000	0.0069746371267059085
32	21:23:49	0	0.1000	0.005549018182579187
33	21:24:04	1	0.1000	0.006988770654934838
34	21:24:17	2	0.1000	0.005927108826900262
35	21:24:31	3	0.1000	0.006624596199204276
36	21:24:44	4	0.1000	0.0058402227138936134
37	21:24:57	0	0.0500	0.005365889418644738
38	21:25:10	0	0.0500	0.004315431244583619
39	21:25:23	1	0.0500	0.005171340153597032
40	21:25:38	2	0.0500	0.004932750874475811
41	21:25:52	3	0.0500	0.004559376741632699
42	21:26:05	4	0.0500	0.004352458669390222
43	21:26:18	0	0.0250	0.0031859110859991276
44	21:26:31	1	0.0250	0.0035649189597391634
45	21:26:44	2	0.0250	0.003446257033148129
46	21:26:57	3	0.0250	0.004368656702559735
47	21:27:11	4	0.0250	0.0036144364941491985
48	21:27:24	1	0.0125	0.004130057474966508
49	21:27:37	2	0.0125	0.004378047222885261
50	21:27:50	3	0.0125	0.0036639398445991464
